Functional Family, Cluster, Starting Index, Length, Levenshtein Distance Similarity, K-mer Similarity, Further Comparison
3.90.226.10.FF27195, 3.90.226.10.FF27195/a, 31, 0, 17, 0, False
3.90.226.10.FF28200, 3.90.226.10.FF28200/a, 72, 0, 17, 0, False
3.90.226.10.FF28213, 3.90.226.10.FF28213/a, 82, 0, 19, 0, False
3.90.226.10.FF29972, 3.90.226.10.FF29972/a, 63, 0, 18, 0, False
3.90.226.10.FF21066, 3.90.226.10.FF21066/a, 8, 0, 18, 0, False
3.90.226.10.FF21422, 3.90.226.10.FF21422/a, 24, 0, 18, 0, False
3.90.226.10.FF2280, 3.90.226.10.FF2280/a, 16, 0, 18, 0, False
3.90.226.10.FF23377, 3.90.226.10.FF23377/a, 105, 0, 21, 0, False
3.90.226.10.FF2432, 3.90.226.10.FF2432/a, 15, 0, 17, 0, False
3.90.226.10.FF25211, 3.90.226.10.FF25211/a, 62, 0, 18, 0, False
3.90.226.10.FF26589, 3.90.226.10.FF26589/a, 83, 0, 19, 0, False
3.90.226.10.FF26921, 3.90.226.10.FF26921/a, 0, 0, 21, 0, False
3.90.226.10.FF26955, 3.90.226.10.FF26955/a, 61, 0, 19, 0, False
3.90.226.10.FF31269, 3.90.226.10.FF31269/a, 107, 0, 22, 0, False
3.90.226.10.FF32054, 3.90.226.10.FF32054/a, 115, 0, 19, 0, False
3.90.226.10.FF32730, 3.90.226.10.FF32730/a, 119, 0, 20, 0, False
3.90.226.10.FF32915, 3.90.226.10.FF32915/a, 17, 0, 20, 0, False
3.90.226.10.FF33227, 3.90.226.10.FF33227/a, 18, 0, 29, 0, False
3.90.226.10.FF33411, 3.90.226.10.FF33411/a, 2, 0, 17, 0, False
3.90.226.10.FF33462, 3.90.226.10.FF33462/a, 12, 0, 17, 0, False
3.90.25.10.FF20809, 3.90.25.10.FF20809/a, 175, 0, 47, 0, False
3.90.25.10.FF8117, 3.90.25.10.FF8117/a, 48, 0, 22, 0, False
3.90.25.10.FF9219, 3.90.25.10.FF9219/a, 118, 0, 18, 0, False
3.90.25.10.FF9696, 3.90.25.10.FF9696/a, 126, 0, 24, 0, False
3.90.280.10.FF2082, 3.90.280.10.FF2082/a, 31, 0, 16, 0, False
3.90.280.10.FF2078, 3.90.280.10.FF2078/a, 17, 0, 35, 0, False
3.90.280.10.FF289, 3.90.280.10.FF289/a, 29, 0, 18, 0, False
3.90.280.10.FF331, 3.90.280.10.FF331/a, 44, 0, 18, 0, False
3.90.280.10.FF602, 3.90.280.10.FF602/a, 79, 0, 18, 0, False
3.90.290.10.FF318, 3.90.290.10.FF318/a, 143, 0, 18, 0, False
3.90.290.10.FF44, 3.90.290.10.FF44/a, 49, 0, 18, 0, False
3.90.280.10.FF716, 3.90.280.10.FF716/a, 36, 0, 18, 0, False
3.90.280.10.FF867, 3.90.280.10.FF867/a, 46, 0, 19, 0, False
3.90.290.10.FF110, 3.90.290.10.FF110/a, 139, 0, 16, 0, False
3.90.290.10.FF119, 3.90.290.10.FF119/a, 41, 0, 18, 0, False
3.90.290.10.FF249, 3.90.290.10.FF249/a, 42, 0, 18, 0, False
3.90.290.10.FF440, 3.90.290.10.FF440/a, 46, 0, 21, 0, False
3.90.290.10.FF729, 3.90.290.10.FF729/a, 44, 0, 20, 0, False
3.90.290.10.FF835, 3.90.290.10.FF835/a, 41, 0, 22, 0, False
3.90.290.10.FF837, 3.90.290.10.FF837/a, 22, 0, 18, 0, False
3.90.290.10.FF844, 3.90.290.10.FF844/a, 65, 0, 17, 0, False
3.90.290.10.FF845, 3.90.290.10.FF845/a, 78, 0, 29, 0, False
3.90.290.10.FF848, 3.90.290.10.FF848/a, 129, 0, 20, 0, False
3.90.290.10.FF864, 3.90.290.10.FF864/a, 53, 0, 17, 0, False
3.90.290.10.FF870, 3.90.290.10.FF870/a, 42, 0, 23, 0, False
3.90.290.10.FF852, 3.90.290.10.FF852/a, 150, 0, 20, 0, False
3.90.290.10.FF856, 3.90.290.10.FF856/a, 25, 0, 24, 0, False
3.90.290.10.FF895, 3.90.290.10.FF895/a, 176, 0, 20, 0, False
3.90.290.10.FF902, 3.90.290.10.FF902/a, 24, 0, 32, 0, False
3.90.290.10.FF903, 3.90.290.10.FF903/a, 40, 0, 29, 0, False
3.90.290.10.FF905, 3.90.290.10.FF905/a, 162, 0, 18, 0, False
3.90.310.10.FF5, 3.90.310.10.FF5/a, 23, 0, 15, 0, False
3.90.70.10.FF16882, 3.90.70.10.FF16882/a, 20, 0, 41, 0, False
3.90.70.10.FF16912, 3.90.70.10.FF16912/a, 3, 148, 61, 0, True
3.90.70.10.FF16865, 3.90.70.10.FF16865/a, 60, 0, 35, 0, False
3.90.70.10.FF16963, 3.90.70.10.FF16963/a, 130, 0, 40, 0, False
3.90.70.10.FF16969, 3.90.70.10.FF16969/a, 48, 0, 18, 0, False
3.90.70.10.FF16984, 3.90.70.10.FF16984/a, 55, 0, 55, 0, False
3.90.70.10.FF17027, 3.90.70.10.FF17027/a, 86, 0, 18, 0, False
3.90.70.10.FF17044, 3.90.70.10.FF17044/a, 3, 0, 30, 0, False
3.90.70.10.FF17047, 3.90.70.10.FF17047/a, 67, 0, 52, 0, False
3.90.70.10.FF17058, 3.90.70.10.FF17058/a, 3, 0, 53, 0, False
3.90.70.10.FF17058, 3.90.70.10.FF17058/a, 53, 0, 45, 0, False
3.90.70.10.FF17058, 3.90.70.10.FF17058/a, 13, 218, 63, 0, True
3.90.70.10.FF17048, 3.90.70.10.FF17048/a, 0, 0, 19, 0, False
3.90.70.10.FF17071, 3.90.70.10.FF17071/a, 195, 51, 65, 0, True
3.90.70.10.FF17064, 3.90.70.10.FF17064/a, 43, 0, 20, 0, False
3.90.70.10.FF17081, 3.90.70.10.FF17081/a, 50, 0, 21, 0, False
3.90.70.10.FF17086, 3.90.70.10.FF17086/a, 62, 0, 25, 0, False
3.90.70.10.FF17093, 3.90.70.10.FF17093/a, 62, 0, 43, 0, False
3.90.70.10.FF17101, 3.90.70.10.FF17101/a, 97, 0, 38, 0, False
3.90.70.10.FF17103, 3.90.70.10.FF17103/a, 45, 0, 58, 0, False
3.90.70.10.FF17117, 3.90.70.10.FF17117/a, 180, 0, 21, 0, False
3.90.70.10.FF17120, 3.90.70.10.FF17120/a, 29, 0, 40, 0, False
3.90.70.10.FF17123, 3.90.70.10.FF17123/a, 38, 0, 16, 0, False
3.90.70.10.FF17130, 3.90.70.10.FF17130/a, 152, 0, 18, 0, False
3.90.70.10.FF17143, 3.90.70.10.FF17143/a, 0, 0, 46, 0, False
3.90.70.10.FF17146, 3.90.70.10.FF17146/a, 0, 0, 44, 0, False
3.90.70.10.FF17147, 3.90.70.10.FF17147/a, 42, 0, 48, 0, False
3.90.70.10.FF17149, 3.90.70.10.FF17149/a, 22, 0, 46, 0, False
3.90.70.10.FF17151, 3.90.70.10.FF17151/a, 0, 0, 0, 0, False
3.90.70.10.FF17160, 3.90.70.10.FF17160/a, 9, 115, 67, 0, True
3.90.70.10.FF17160, 3.90.70.10.FF17160/a, 0, 0, 0, 0, False
3.90.70.10.FF17160, 3.90.70.10.FF17160/a, 9, 18, 89, 0, True
3.90.79.10.FF21430, 3.90.79.10.FF21430/a, 35, 0, 20, 0, False
3.90.79.10.FF21438, 3.90.79.10.FF21438/a, 43, 0, 21, 0, False
3.90.79.10.FF21446, 3.90.79.10.FF21446/a, 52, 0, 40, 0, False
3.90.79.10.FF21461, 3.90.79.10.FF21461/a, 3, 0, 42, 0, False
3.90.79.10.FF21602, 3.90.79.10.FF21602/a, 7, 0, 19, 0, False
3.90.79.10.FF21610, 3.90.79.10.FF21610/a, 58, 0, 24, 0, False
3.90.79.10.FF21611, 3.90.79.10.FF21611/a, 21, 0, 22, 0, False
3.90.79.10.FF21613, 3.90.79.10.FF21613/a, 10, 0, 20, 0, False
3.90.79.10.FF21623, 3.90.79.10.FF21623/a, 58, 0, 27, 0, False
3.90.79.10.FF21635, 3.90.79.10.FF21635/a, 157, 0, 20, 0, False
3.90.79.10.FF21636, 3.90.79.10.FF21636/a, 21, 0, 17, 0, False
3.90.79.10.FF21625, 3.90.79.10.FF21625/a, 67, 0, 26, 0, False
3.90.79.10.FF21645, 3.90.79.10.FF21645/a, 13, 0, 37, 0, False
3.90.79.10.FF21641, 3.90.79.10.FF21641/a, 41, 0, 31, 0, False
3.90.79.10.FF21643, 3.90.79.10.FF21643/a, 74, 0, 26, 0, False
3.90.79.10.FF21658, 3.90.79.10.FF21658/a, 61, 0, 41, 0, False
4.10.1080.10.FF2848, 4.10.1080.10.FF2848/a, 137, 0, 19, 0, False
4.10.1080.10.FF2874, 4.10.1080.10.FF2874/a, 168, 0, 23, 0, False
4.10.1080.10.FF2873, 4.10.1080.10.FF2873/a, 140, 0, 27, 0, False
4.10.110.10.FF747, 4.10.110.10.FF747/a, 88, 0, 19, 0, False
4.10.110.10.FF777, 4.10.110.10.FF777/a, 203, 0, 21, 0, False
4.10.110.20.FF242, 4.10.110.20.FF242/a, 142, 0, 47, 0, False
4.10.1100.10.FF287, 4.10.1100.10.FF287/a, 21, 0, 26, 0, False
4.10.1080.10.FF2877, 4.10.1080.10.FF2877/a, 190, 0, 20, 0, False
4.10.1080.10.FF2879, 4.10.1080.10.FF2879/a, 156, 0, 22, 0, False
4.10.1080.10.FF65, 4.10.1080.10.FF65/a, 184, 0, 18, 0, False
4.10.1080.10.FF980, 4.10.1080.10.FF980/a, 157, 0, 19, 0, False
4.10.110.10.FF287, 4.10.110.10.FF287/a, 133, 0, 19, 0, False
4.10.110.10.FF725, 4.10.110.10.FF725/a, 35, 0, 20, 0, False
4.10.1080.10.FF518, 4.10.1080.10.FF518/a, 51, 0, 19, 0, False
4.10.1110.10.FF1047, 4.10.1110.10.FF1047/a, 32, 0, 23, 0, False
4.10.110.10.FF775, 4.10.110.10.FF775/a, 37, 0, 39, 0, False
4.10.270.10.FF6547, 4.10.270.10.FF6547/a, 140, 0, 38, 0, False
4.10.270.10.FF6550, 4.10.270.10.FF6550/a, 173, 0, 18, 0, False
4.10.270.10.FF6564, 4.10.270.10.FF6564/a, 89, 0, 24, 0, False
4.10.270.10.FF6590, 4.10.270.10.FF6590/a, 61, 0, 22, 0, False
4.10.270.10.FF6605, 4.10.270.10.FF6605/a, 61, 0, 21, 0, False
4.10.270.10.FF6614, 4.10.270.10.FF6614/a, 67, 0, 35, 0, False
4.10.270.10.FF6538, 4.10.270.10.FF6538/a, 5, 0, 40, 0, False
4.10.270.10.FF6541, 4.10.270.10.FF6541/a, 16, 0, 18, 0, False
4.10.270.10.FF6618, 4.10.270.10.FF6618/a, 110, 0, 30, 0, False
4.10.270.10.FF6620, 4.10.270.10.FF6620/a, 63, 0, 36, 0, False
4.10.270.10.FF6623, 4.10.270.10.FF6623/a, 46, 0, 24, 0, False
4.10.270.10.FF6629, 4.10.270.10.FF6629/a, 66, 0, 38, 0, False
4.10.270.10.FF6633, 4.10.270.10.FF6633/a, 21, 0, 24, 0, False
4.10.270.10.FF6634, 4.10.270.10.FF6634/a, 78, 0, 33, 0, False
4.10.270.10.FF6638, 4.10.270.10.FF6638/a, 60, 0, 21, 0, False
4.10.270.10.FF6641, 4.10.270.10.FF6641/a, 51, 0, 38, 0, False
4.10.280.10.FF5769, 4.10.280.10.FF5769/a, 71, 0, 37, 0, False
4.10.280.10.FF5777, 4.10.280.10.FF5777/a, 196, 0, 34, 0, False
4.10.280.10.FF5786, 4.10.280.10.FF5786/a, 63, 0, 46, 0, False
4.10.280.10.FF5790, 4.10.280.10.FF5790/a, 25, 0, 32, 0, False
4.10.280.10.FF5838, 4.10.280.10.FF5838/a, 64, 0, 30, 0, False
4.10.280.10.FF5858, 4.10.280.10.FF5858/a, 131, 0, 18, 0, False
4.10.280.10.FF598, 4.10.280.10.FF598/a, 160, 0, 23, 0, False
4.10.280.10.FF805, 4.10.280.10.FF805/a, 2, 0, 18, 0, False
4.10.400.10.FF12107, 4.10.400.10.FF12107/a, 50, 0, 37, 0, False
4.10.400.10.FF12108, 4.10.400.10.FF12108/a, 133, 0, 35, 0, False
4.10.400.10.FF12117, 4.10.400.10.FF12117/a, 47, 0, 29, 0, False
4.10.400.10.FF12121, 4.10.400.10.FF12121/a, 50, 0, 27, 0, False
4.10.400.10.FF12109, 4.10.400.10.FF12109/a, 36, 0, 32, 0, False
4.10.400.10.FF12116, 4.10.400.10.FF12116/a, 24, 0, 23, 0, False
4.10.400.10.FF12137, 4.10.400.10.FF12137/a, 52, 0, 38, 0, False
4.10.400.10.FF12149, 4.10.400.10.FF12149/a, 165, 0, 44, 0, False
4.10.410.10.FF2202, 4.10.410.10.FF2202/a, 190, 0, 16, 0, False
4.10.410.10.FF2207, 4.10.410.10.FF2207/a, 167, 0, 20, 0, False
4.10.410.10.FF2293, 4.10.410.10.FF2293/a, 0, 0, 16, 0, False
4.10.410.10.FF2338, 4.10.410.10.FF2338/a, 1, 0, 20, 0, False
4.10.410.10.FF270, 4.10.410.10.FF270/a, 32, 0, 17, 0, False
4.10.410.10.FF2935, 4.10.410.10.FF2935/a, 12, 0, 20, 0, False
4.10.410.10.FF3283, 4.10.410.10.FF3283/a, 163, 0, 19, 0, False
4.10.410.10.FF3302, 4.10.410.10.FF3302/a, 159, 0, 17, 0, False
4.10.450.10.FF2363, 4.10.450.10.FF2363/a, 4, 0, 33, 0, False
4.10.470.10.FF114, 4.10.470.10.FF114/a, 13, 0, 22, 0, False
4.10.480.10.FF224, 4.10.480.10.FF224/a, 132, 0, 15, 0, False
4.10.480.10.FF267, 4.10.480.10.FF267/a, 59, 0, 18, 0, False
4.10.60.10.FF10801, 4.10.60.10.FF10801/a, 17, 0, 24, 0, False
4.10.60.10.FF10874, 4.10.60.10.FF10874/a, 139, 0, 25, 0, False
4.10.60.10.FF1272, 4.10.60.10.FF1272/a, 132, 0, 16, 0, False
4.10.60.10.FF1704, 4.10.60.10.FF1704/a, 15, 0, 21, 0, False
4.10.70.10.FF1210, 4.10.70.10.FF1210/a, 4, 0, 20, 0, False
4.10.70.10.FF1224, 4.10.70.10.FF1224/a, 195, 0, 18, 0, False
4.10.70.10.FF1230, 4.10.70.10.FF1230/a, 188, 0, 21, 0, False
4.10.70.10.FF1232, 4.10.70.10.FF1232/a, 178, 0, 18, 0, False
4.10.75.10.FF1270, 4.10.75.10.FF1270/a, 34, 0, 33, 0, False
4.10.75.10.FF1278, 4.10.75.10.FF1278/a, 20, 0, 19, 0, False
4.10.800.10.FF1242, 4.10.800.10.FF1242/a, 3, 0, 21, 0, False
4.10.800.10.FF1245, 4.10.800.10.FF1245/a, 15, 0, 22, 0, False
4.10.840.10.FF74, 4.10.840.10.FF74/a, 66, 0, 27, 0, False
4.10.840.10.FF9, 4.10.840.10.FF9/a, 32, 0, 30, 0, False
4.10.880.10.FF203, 4.10.880.10.FF203/a, 121, 0, 34, 0, False
4.10.900.10.FF331, 4.10.900.10.FF331/a, 22, 0, 22, 0, False
4.10.960.10.FF1913, 4.10.960.10.FF1913/a, 94, 0, 32, 0, False
1.10.287.10.FF2947, 1.10.287.10.FF2947/a, 208, 0, 20, 0, False
1.10.287.10.FF2933, 1.10.287.10.FF2933/a, 65, 0, 25, 0, False
1.10.287.10.FF2935, 1.10.287.10.FF2935/a, 186, 0, 22, 0, False
1.10.287.10.FF2955, 1.10.287.10.FF2955/a, 174, 0, 21, 0, False
1.10.287.10.FF2965, 1.10.287.10.FF2965/a, 18, 0, 21, 0, False
1.10.287.10.FF2974, 1.10.287.10.FF2974/a, 183, 0, 25, 0, False
1.10.287.10.FF3031, 1.10.287.10.FF3031/a, 172, 0, 26, 0, False
1.10.287.10.FF3018, 1.10.287.10.FF3018/a, 45, 0, 23, 0, False
1.10.287.10.FF3027, 1.10.287.10.FF3027/a, 200, 0, 19, 0, False
1.10.287.10.FF3038, 1.10.287.10.FF3038/a, 20, 0, 39, 0, False
1.10.287.10.FF3043, 1.10.287.10.FF3043/a, 11, 0, 30, 0, False
1.10.287.10.FF3052, 1.10.287.10.FF3052/a, 35, 0, 27, 0, False
1.10.287.100.FF115, 1.10.287.100.FF115/a, 43, 0, 22, 0, False
1.10.287.100.FF1185, 1.10.287.100.FF1185/a, 9, 0, 29, 0, False
1.10.287.100.FF1186, 1.10.287.100.FF1186/a, 130, 0, 40, 0, False
1.10.287.100.FF1189, 1.10.287.100.FF1189/a, 62, 0, 28, 0, False
1.10.287.100.FF2, 1.10.287.100.FF2/a, 148, 0, 18, 0, False
1.10.287.100.FF28, 1.10.287.100.FF28/a, 194, 0, 29, 0, False
1.10.287.100.FF29, 1.10.287.100.FF29/a, 193, 0, 22, 0, False
1.10.287.100.FF380, 1.10.287.100.FF380/a, 170, 0, 30, 0, False
1.10.287.1010.FF31, 1.10.287.1010.FF31/a, 95, 0, 26, 0, False
1.10.287.1050.FF157, 1.10.287.1050.FF157/a, 158, 0, 29, 0, False
1.10.287.1040.FF1513, 1.10.287.1040.FF1513/a, 9, 0, 23, 0, False
1.10.287.1040.FF1521, 1.10.287.1040.FF1521/a, 51, 0, 27, 0, False
1.10.287.1060.FF1072, 1.10.287.1060.FF1072/a, 131, 0, 17, 0, False
1.10.560.10.FF3847, 1.10.560.10.FF3847/a, 91, 0, 18, 0, False
1.10.560.10.FF3849, 1.10.560.10.FF3849/a, 61, 0, 20, 0, False
1.10.560.10.FF3877, 1.10.560.10.FF3877/a, 37, 0, 17, 0, False
1.10.560.10.FF3883, 1.10.560.10.FF3883/a, 57, 0, 19, 0, False
1.10.560.10.FF3898, 1.10.560.10.FF3898/a, 93, 0, 18, 0, False
1.10.560.10.FF3999, 1.10.560.10.FF3999/a, 92, 0, 19, 0, False
1.10.560.10.FF4500, 1.10.560.10.FF4500/a, 39, 0, 18, 0, False
1.10.560.10.FF3917, 1.10.560.10.FF3917/a, 44, 0, 15, 0, False
1.10.560.10.FF3942, 1.10.560.10.FF3942/a, 9, 0, 19, 0, False
1.10.560.10.FF4078, 1.10.560.10.FF4078/a, 37, 0, 19, 0, False
1.10.560.10.FF4424, 1.10.560.10.FF4424/a, 98, 0, 16, 0, False
1.10.560.10.FF4703, 1.10.560.10.FF4703/a, 49, 0, 20, 0, False
1.10.560.10.FF5227, 1.10.560.10.FF5227/a, 53, 0, 16, 0, False
1.10.560.10.FF529, 1.10.560.10.FF529/a, 117, 0, 19, 0, False
1.10.560.10.FF5402, 1.10.560.10.FF5402/a, 5, 0, 44, 0, False
1.10.560.10.FF5600, 1.10.560.10.FF5600/a, 120, 0, 39, 0, False
1.10.560.10.FF6208, 1.10.560.10.FF6208/a, 29, 0, 19, 0, False
1.10.560.10.FF6321, 1.10.560.10.FF6321/a, 19, 0, 21, 0, False
1.10.560.10.FF6373, 1.10.560.10.FF6373/a, 49, 0, 16, 0, False
1.10.560.10.FF6236, 1.10.560.10.FF6236/a, 24, 0, 20, 0, False
1.10.560.10.FF6213, 1.10.560.10.FF6213/a, 27, 0, 25, 0, False
1.10.560.10.FF6273, 1.10.560.10.FF6273/a, 29, 0, 18, 0, False
1.10.560.10.FF6306, 1.10.560.10.FF6306/a, 63, 0, 22, 0, False
1.10.560.10.FF6314, 1.10.560.10.FF6314/a, 22, 0, 23, 0, False
1.10.560.10.FF6365, 1.10.560.10.FF6365/a, 45, 0, 19, 0, False
1.10.560.10.FF6391, 1.10.560.10.FF6391/a, 66, 0, 19, 0, False
1.10.560.10.FF6398, 1.10.560.10.FF6398/a, 25, 0, 22, 0, False
1.10.560.10.FF6402, 1.10.560.10.FF6402/a, 20, 0, 19, 0, False
1.10.560.10.FF6407, 1.10.560.10.FF6407/a, 14, 0, 31, 0, False
1.10.560.10.FF6408, 1.10.560.10.FF6408/a, 29, 0, 22, 0, False
1.10.560.10.FF6413, 1.10.560.10.FF6413/a, 14, 0, 21, 0, False
1.10.560.10.FF6414, 1.10.560.10.FF6414/a, 0, 0, 38, 0, False
1.10.560.10.FF6423, 1.10.560.10.FF6423/a, 6, 0, 27, 0, False
1.10.560.10.FF6427, 1.10.560.10.FF6427/a, 15, 0, 27, 0, False
1.10.560.10.FF6448, 1.10.560.10.FF6448/a, 39, 0, 19, 0, False
1.10.560.10.FF6453, 1.10.560.10.FF6453/a, 31, 0, 19, 0, False
1.10.560.10.FF6455, 1.10.560.10.FF6455/a, 3, 0, 19, 0, False
1.10.560.10.FF993, 1.10.560.10.FF993/a, 63, 0, 15, 0, False
1.10.565.10.FF1026, 1.10.565.10.FF1026/a, 39, 0, 17, 0, False
1.10.560.10.FF6419, 1.10.560.10.FF6419/a, 34, 0, 25, 0, False
1.10.560.10.FF6468, 1.10.560.10.FF6468/a, 59, 0, 21, 0, False
1.10.565.10.FF1119, 1.10.565.10.FF1119/a, 9, 0, 19, 0, False
1.10.565.10.FF1480, 1.10.565.10.FF1480/a, 0, 0, 16, 0, False
1.10.565.10.FF1959, 1.10.565.10.FF1959/a, 184, 0, 44, 0, False
1.10.565.10.FF1356, 1.10.565.10.FF1356/a, 10, 0, 20, 0, False
1.10.565.10.FF1867, 1.10.565.10.FF1867/a, 28, 0, 18, 0, False
1.10.565.10.FF1898, 1.10.565.10.FF1898/a, 85, 0, 20, 0, False
1.10.565.10.FF201, 1.10.565.10.FF201/a, 49, 0, 18, 0, False
1.10.565.10.FF217, 1.10.565.10.FF217/a, 104, 0, 29, 0, False
1.10.565.10.FF2218, 1.10.565.10.FF2218/a, 11, 0, 17, 0, False
1.10.565.10.FF276, 1.10.565.10.FF276/a, 8, 0, 16, 0, False
1.10.565.10.FF2896, 1.10.565.10.FF2896/a, 82, 0, 15, 0, False
1.10.565.10.FF315, 1.10.565.10.FF315/a, 1, 0, 16, 0, False
1.10.565.10.FF3206, 1.10.565.10.FF3206/a, 94, 0, 18, 0, False
1.10.565.10.FF3376, 1.10.565.10.FF3376/a, 53, 0, 20, 0, False
1.10.565.10.FF338, 1.10.565.10.FF338/a, 58, 0, 40, 0, False
1.10.565.10.FF3394, 1.10.565.10.FF3394/a, 54, 0, 15, 0, False
1.10.565.10.FF3525, 1.10.565.10.FF3525/a, 175, 0, 28, 0, False
1.10.437.10.FF605, 1.10.437.10.FF605/a, 19, 0, 20, 0, False
1.10.437.10.FF607, 1.10.437.10.FF607/a, 38, 0, 19, 0, False
1.10.437.10.FF613, 1.10.437.10.FF613/a, 6, 0, 21, 0, False
1.10.437.10.FF615, 1.10.437.10.FF615/a, 0, 0, 18, 0, False
1.10.437.10.FF616, 1.10.437.10.FF616/a, 0, 0, 18, 0, False
1.10.437.10.FF617, 1.10.437.10.FF617/a, 45, 0, 25, 0, False
1.10.437.10.FF619, 1.10.437.10.FF619/a, 28, 0, 35, 0, False
1.10.437.10.FF620, 1.10.437.10.FF620/a, 2, 0, 30, 0, False
1.10.437.10.FF94, 1.10.437.10.FF94/a, 51, 0, 16, 0, False
1.10.439.10.FF358, 1.10.439.10.FF358/a, 86, 0, 20, 0, False
1.10.437.10.FF621, 1.10.437.10.FF621/a, 23, 0, 24, 0, False
1.10.437.10.FF630, 1.10.437.10.FF630/a, 19, 0, 36, 0, False
1.10.437.10.FF629, 1.10.437.10.FF629/a, 30, 0, 28, 0, False
1.10.439.10.FF646, 1.10.439.10.FF646/a, 60, 0, 18, 0, False
1.10.439.10.FF648, 1.10.439.10.FF648/a, 86, 0, 19, 0, False
1.10.439.10.FF652, 1.10.439.10.FF652/a, 6, 0, 26, 0, False
1.10.441.10.FF285, 1.10.441.10.FF285/a, 0, 0, 23, 0, False
1.10.441.10.FF289, 1.10.441.10.FF289/a, 0, 0, 28, 0, False
1.10.441.10.FF292, 1.10.441.10.FF292/a, 55, 0, 21, 0, False
1.10.442.10.FF308, 1.10.442.10.FF308/a, 22, 0, 34, 0, False
1.10.442.10.FF68, 1.10.442.10.FF68/a, 80, 0, 19, 0, False
1.10.442.10.FF73, 1.10.442.10.FF73/a, 32, 0, 18, 0, False
1.10.443.10.FF12931, 1.10.443.10.FF12931/a, 5, 0, 19, 0, False
1.10.443.10.FF13953, 1.10.443.10.FF13953/a, 20, 0, 19, 0, False
1.10.3290.10.FF3934, 1.10.3290.10.FF3934/a, 129, 0, 21, 0, False
1.10.3370.10.FF1664, 1.10.3370.10.FF1664/a, 2, 0, 16, 0, False
1.10.3290.10.FF3938, 1.10.3290.10.FF3938/a, 54, 0, 18, 0, False
1.10.3290.10.FF3947, 1.10.3290.10.FF3947/a, 22, 0, 31, 0, False
1.10.3290.10.FF3948, 1.10.3290.10.FF3948/a, 0, 0, 23, 0, False
1.10.3290.10.FF3951, 1.10.3290.10.FF3951/a, 6, 0, 16, 0, False
1.10.3330.10.FF645, 1.10.3330.10.FF645/a, 4, 0, 34, 0, False
1.10.3370.10.FF1868, 1.10.3370.10.FF1868/a, 157, 0, 40, 0, False
1.10.3370.10.FF564, 1.10.3370.10.FF564/a, 58, 0, 16, 0, False
1.10.3380.10.FF1000, 1.10.3380.10.FF1000/a, 174, 0, 21, 0, False
1.10.3380.10.FF1012, 1.10.3380.10.FF1012/a, 95, 0, 20, 0, False
1.10.3380.10.FF1014, 1.10.3380.10.FF1014/a, 2, 0, 24, 0, False
1.10.3380.10.FF1018, 1.10.3380.10.FF1018/a, 123, 0, 20, 0, False
1.10.3380.10.FF1026, 1.10.3380.10.FF1026/a, 24, 0, 19, 0, False
1.10.3380.10.FF1033, 1.10.3380.10.FF1033/a, 116, 0, 18, 0, False
1.10.3380.10.FF127, 1.10.3380.10.FF127/a, 109, 0, 17, 0, False
1.10.3380.10.FF910, 1.10.3380.10.FF910/a, 22, 0, 18, 0, False
1.10.340.30.FF1507, 1.10.340.30.FF1507/a, 62, 0, 18, 0, False
1.10.340.30.FF1556, 1.10.340.30.FF1556/a, 23, 0, 18, 0, False
1.10.340.30.FF1813, 1.10.340.30.FF1813/a, 43, 0, 19, 0, False
1.10.340.30.FF2082, 1.10.340.30.FF2082/a, 101, 0, 22, 0, False
1.10.340.30.FF2464, 1.10.340.30.FF2464/a, 20, 0, 20, 0, False
1.10.3370.10.FF1748, 1.10.3370.10.FF1748/a, 37, 0, 17, 0, False
1.10.3370.10.FF1859, 1.10.3370.10.FF1859/a, 135, 0, 26, 0, False
1.10.3370.10.FF57, 1.10.3370.10.FF57/a, 37, 0, 37, 0, False
1.10.3380.10.FF1037, 1.10.3380.10.FF1037/a, 106, 0, 24, 0, False
1.10.3380.10.FF1042, 1.10.3380.10.FF1042/a, 40, 0, 19, 0, False
1.10.3380.10.FF1043, 1.10.3380.10.FF1043/a, 22, 0, 24, 0, False
1.10.3380.10.FF1050, 1.10.3380.10.FF1050/a, 95, 0, 38, 0, False
1.10.3380.10.FF1060, 1.10.3380.10.FF1060/a, 90, 0, 24, 0, False
1.10.3380.10.FF601, 1.10.3380.10.FF601/a, 74, 0, 18, 0, False
1.10.3380.10.FF62, 1.10.3380.10.FF62/a, 46, 0, 18, 0, False
1.10.3380.10.FF692, 1.10.3380.10.FF692/a, 0, 0, 19, 0, False
1.10.3380.10.FF877, 1.10.3380.10.FF877/a, 145, 0, 20, 0, False
1.10.3380.10.FF888, 1.10.3380.10.FF888/a, 55, 0, 16, 0, False
1.10.340.30.FF2638, 1.10.340.30.FF2638/a, 5, 0, 22, 0, False
1.10.340.30.FF3330, 1.10.340.30.FF3330/a, 130, 0, 51, 0, False
1.10.340.30.FF4047, 1.10.340.30.FF4047/a, 3, 0, 18, 0, False
1.10.340.30.FF5659, 1.10.340.30.FF5659/a, 2, 0, 21, 0, False
1.10.340.30.FF5755, 1.10.340.30.FF5755/a, 89, 0, 20, 0, False
1.10.340.30.FF7822, 1.10.340.30.FF7822/a, 10, 0, 19, 0, False
1.10.340.30.FF7859, 1.10.340.30.FF7859/a, 57, 0, 23, 0, False
